,acousticness,danceability,energy,instrumentalness,key,loudness,speechiness,tempo,valence
4OLBx9wxBXhsZCUZiOXGtq,0.495,0.516,0.489,0.000403,2,-15.339,0.0443,128.485,0.84
4czsX9Yl9As2oC3pjRkARq,0.23,0.498,0.531,0.00108,9,-14.548,0.0321,89.056,0.781
0P7DoyGrr4Wp9w5TotEtUC,0.373,0.63,0.551,5.75e-05,9,-9.28,0.0549,143.868,0.518
2x0supcZhd6NEH1nem9DnR,0.453,0.508,0.493,0.0,0,-8.786,0.0327,127.671,0.467
60VcYHxoyOdZyFb1EaKJdN,0.226,0.72,0.716,0.00335,9,-8.773,0.0723,144.376,0.953
50pX7Pp17QyiH1isbv9EJ6,0.565,0.323,0.286,0.0,7,-12.884,0.0427,112.418,0.29
3FkQN4NyCFlfn7fWzBkWCj,0.00113,0.497,0.718,0.0606,0,-7.744,0.0275,127.79,0.792
36vTL8WP4ZoD1bbUaW0V3E,0.491,0.545,0.467,0.175,8,-10.862,0.0305,113.713,0.444
4NSZz3qzNESLWfCqglnylo,0.258,0.39,0.589,3.91e-05,9,-9.363,0.0384,166.093,0.599
2WIznWX1q8Z5y2Xc69nQfB,0.193,0.681,0.623,2.98e-06,9,-10.322,0.0324,99.482,0.812
1Cj2vqUwlJVG27gJrun92y,0.468,0.322,0.28,1.1e-06,6,-9.367,0.0281,85.794,0.175
4sscDOZCkbLSlDqcCgUJnX,0.0744,0.78,0.869,0.004,9,-7.255,0.0517,157.902,0.957
6ieXnWm8uineF8k9Ugn5DG,0.0551,0.78,0.693,0.128,9,-9.429,0.0487,119.476,0.899
7dOZxMY4U4YZ3eFwOTABXK,0.0133,0.497,0.704,0.000394,0,-12.056,0.0346,164.679,0.582
1iDcKYNvo6gglrOG6lvnHL,0.581,0.668,0.672,1.09e-06,9,-10.79,0.3,115.767,0.613
6lFZbCc7pn6Lme1NP7qQqQ,0.64,0.32,0.62,6.36e-05,0,-9.686,0.0594,86.327,0.472
5tU9JM1v72X7oM808Am6Fq,0.00878,0.504,0.719,0.00149,1,-9.155,0.0431,102.144,0.177
1miXjv3X34Q9w7wDZoBnDz,0.00785,0.656,0.756,3.49e-05,11,-6.516,0.0399,118.56,0.542
1CM1wOqD2AIjt2MWd31LV2,0.33,0.681,0.569,0.00038,11,-10.769,0.0295,102.402,0.458
2YOwVfcUTRjNpcLny4UC4r,0.139,0.803,0.521,0.00899,0,-7.775,0.0276,99.46,0.969
13TrgZ4RqtjXd8w9wAuwxE,0.0322,0.62,0.425,0.0551,11,-9.309,0.039,156.104,0.893
08yfTLT6ei3j15382V1foN,0.0447,0.409,0.512,7.67e-05,9,-12.215,0.0291,172.424,0.652
1bp2IO61zbQrbWNmKKxg3f,0.394,0.424,0.446,3.78e-06,5,-9.618,0.0525,165.158,0.794
1orVKbp6vqtfAPOmvRofVq,0.31,0.694,0.578,0.0,4,-11.309,0.0713,122.446,0.907
11IIIe2IeEKR3IdV4s84Nm,0.167,0.481,0.689,0.00153,5,-11.629,0.214,144.851,0.782
58bTw40is1J6A67eejMdLn,0.0536,0.736,0.817,0.0,9,-5.982,0.0347,125.423,0.962
1CQqupcyMg7176PPmIVmSj,0.0186,0.486,0.563,4.77e-05,7,-12.264,0.0334,105.538,0.678
60F6ntlU0uSzgChmyQyVJP,0.0133,0.444,0.609,0.0,2,-11.19,0.0366,124.005,0.78
4hWUOIDHda9XOb1zDchftP,0.11,0.795,0.401,0.0,11,-13.588,0.0419,130.986,0.923
0FFdCFGfmtqVaHTBYXybkx,0.182,0.324,0.579,0.000144,8,-12.291,0.0307,92.027,0.614
16VhHtoaOjTU4AJBNSBNQ1,0.166,0.468,0.858,0.000304,1,-9.639,0.0543,77.987,0.526
2CWUT92RfJa7il0QwK9VAG,0.342,0.728,0.731,0.000135,7,-7.087,0.0316,127.597,0.964
1hAX1Nee9TdUv5vn8Fq8PH,0.103,0.417,0.793,0.128,7,-13.533,0.0706,110.386,0.422
46RVKt5Edm1zl0rXhPJZxz,0.0485,0.746,0.79,0.0261,11,-4.7,0.0257,107.231,0.891
29r3fDexnrto7WABfpblNH,0.0444,0.807,0.83,0.000358,4,-4.04,0.0367,128.501,0.954
40NRm1ZLvZpUSCUXAGGZ8J,0.0422,0.598,0.673,6.84e-05,2,-10.431,0.0693,102.035,0.59
0I2ELF6uHlL4ABu9aFiou7,0.0923,0.789,0.494,0.000408,1,-13.702,0.0456,104.593,0.826
43thLwzSasUUZEYjYPeJh3,0.31,0.476,0.331,2.82e-06,5,-14.884,0.0305,130.574,0.24
5iiadi85b2MArbziJVTsEv,0.0146,0.326,0.458,0.00287,9,-15.654,0.156,83.261,0.345
3M5eeHXgG4VplKNcsBC8Dj,0.0514,0.67,0.619,0.0,0,-10.365,0.0323,108.826,0.807
4RQgqR09VmHn345vRhKQ6T,0.16,0.576,0.579,0.0,6,-9.628,0.0769,106.978,0.947
0dMd4rilfd6gPbXaLpNYhu,0.0631,0.716,0.85,0.00133,8,-9.949,0.0426,125.474,0.821
583YTL8Fl6pCWtZAi2GvVZ,0.0695,0.704,0.596,0.0,11,-7.822,0.0832,98.485,0.569
0SPBrxOUEMIKugXR4bFhxs,0.0343,0.413,0.879,0.0374,3,-6.207,0.0367,147.004,0.691
0wvIGFIgbyz4JNwQhZgTv2,0.0307,0.269,0.551,0.000619,10,-8.456,0.0274,144.408,0.202
1yOPFin76ojxOnecsV3v81,0.276,0.315,0.447,0.00152,2,-11.198,0.0672,141.407,0.331
1k1Bqnv2R0uJXQN4u6LKYt,0.457,0.479,0.416,1.72e-05,4,-11.451,0.124,79.593,0.514
3M8FzayQWtkvOhqMn2V4T2,0.782,0.619,0.22,1.19e-05,0,-13.843,0.0667,75.16,0.423
4gRA0i5sxx3jAhHaVjPnUN,0.0333,0.759,0.586,0.00312,11,-13.461,0.056,154.624,0.948
1lqMLr9Wj7SM2F9AikGcxN,0.0409,0.509,0.827,0.0,0,-7.715,0.079,135.601,0.743
7D7eMbbTAvR58NoZm0OsKh,0.87,0.63,0.208,0.0,8,-11.36,0.0328,133.965,0.495
4Vl4sf0EljY8GxAyjqJD6p,0.78,0.438,0.464,2.74e-06,0,-9.131,0.0277,106.937,0.288
31pi9vJJWHZxygk8AoGd0d,0.102,0.493,0.312,0.024,0,-13.207,0.0295,113.563,0.319
2I2Z3BMH3wjVVxNHcJG0kO,0.237,0.553,0.38,0.0145,0,-15.631,0.0246,87.298,0.362
2Yt2u7vNSCkPUy1awRFSPV,0.144,0.621,0.773,0.0,4,-12.157,0.0475,140.748,0.856
3TZwjdclvWt7iPJUnMpgcs,0.0113,0.854,0.71,8.72e-05,4,-6.32,0.0793,106.894,0.818
2nluoJKvE7rTBN7kve8dnr,0.44,0.847,0.459,0.0,2,-11.793,0.0485,119.513,0.959
5YLVhkyMsAuYKOKihHJo21,0.286,0.689,0.871,3.33e-05,1,-7.928,0.0281,98.396,0.898
3KG03fcha5gJBLyze9919W,0.182,0.606,0.491,8.6e-06,11,-16.504,0.12,119.582,0.825
43btz2xjMKpcmjkuRsvxyg,0.044,0.807,0.419,4.99e-06,9,-8.189,0.0426,103.967,0.613
5Lk0ZGm0xF3EvOg9xXiXcR,0.0591,0.724,0.704,2.75e-06,10,-13.989,0.056,129.937,0.964
72ahyckBJfTigJCFCviVN7,0.144,0.638,0.867,0.000733,2,-6.469,0.0331,115.692,0.805
05zCw24BdvZKGeC5NXowVe,0.43,0.697,0.656,4.66e-05,9,-7.062,0.0283,119.632,0.881
3SPcBPzvbmWLl8NU5efx4W,0.771,0.467,0.367,2.27e-05,9,-8.164,0.0298,70.856,0.205
1rWqtf1rOYiPEb9puv2bYd,0.0695,0.652,0.492,0.0,0,-12.71,0.0324,128.126,0.837
2NtqZmfRIDkXJ2YvY2Kv1F,0.0165,0.593,0.783,7.26e-05,10,-4.716,0.0358,141.345,0.646
3twKuUTPH239GCSPdRfmgY,0.000174,0.631,0.738,0.766,10,-7.068,0.0377,95.814,0.378
1VKPiQJnV15flF5B3zeocD,0.00701,0.796,0.622,0.00184,2,-11.105,0.0347,126.464,0.795
2nmaEzFZrSm2aMLtfJDzyG,0.0372,0.749,0.614,0.00286,7,-10.594,0.0264,103.868,0.878
2b9lp5A6CqSzwOrBfAFhof,0.361,0.453,0.906,0.000569,9,-4.001,0.115,137.575,0.473
0S3gpZzlT9Hb7CCSV2owX7,0.0105,0.282,0.656,0.0,8,-6.557,0.0302,139.352,0.242
2E7W1X4maFFcjHrVrFA7Vs,0.00253,0.303,0.961,6.2e-05,9,-5.333,0.243,146.591,0.305
7w6PJe5KBPyvuRYxFkPssC,0.00167,0.346,0.749,8.86e-05,6,-6.506,0.035,102.591,0.315
5axOkQnmQmwtjr4bv1Xt7i,0.000963,0.578,0.937,2.25e-06,5,-3.926,0.0724,137.937,0.769
3VPcxdwwo9TcjAOYZa5ZrP,0.00499,0.315,0.938,5.6e-05,1,-6.264,0.086,125.277,0.527
48oT10cTda4pZUlYfqxlPR,0.843,0.474,0.722,0.902,9,-10.603,0.0348,155.516,0.713
0P6TTXbSLGrSoTNMz5kvB7,0.535,0.616,0.577,0.0,1,-8.834,0.0407,145.863,0.592
3JYjHeKY0OSnkQGJGvw7P8,0.357,0.648,0.472,0.0,9,-13.103,0.102,142.184,0.907
40iyxHnAaCXODDMixY1okn,0.0323,0.508,0.373,0.736,4,-15.022,0.037,86.787,0.426
54X78diSLoUDI3joC2bjMz,0.0353,0.367,0.452,0.00228,10,-10.422,0.0307,113.066,0.189
62LJFaYihsdVrrkgUOJC05,0.0135,0.898,0.271,0.00138,7,-12.238,0.091,111.485,0.742
5jSz894ljfWE0IcHBSM39i,0.21,0.761,0.67,0.000426,2,-12.759,0.0438,120.752,0.91
0QeI79sp1vS8L3JgpEO7mD,0.0192,0.309,0.93,0.0022,11,-6.399,0.125,195.815,0.376
2H7PHVdQ3mXqEHXcvclTB0,0.137,0.866,0.73,0.0,5,-8.201,0.0767,118.523,0.625
2X6okzhnNPSzh9yxDMHHe3,0.172,0.832,0.453,2.27e-05,9,-15.012,0.0618,122.363,0.783
170KEX2yqDDY8THliU4wff,0.328,0.691,0.437,2.31e-05,7,-11.624,0.0655,96.541,0.568
5kMqaxZtS8G34laCJBaoRA,0.53,0.615,0.3,0.000954,9,-16.973,0.127,128.061,0.566
2qxrA7khrMA6icoq9cn2wY,0.0212,0.632,0.718,0.000278,5,-9.697,0.0389,98.279,0.743
6iX1f3r7oUJnMbGgQ2gx1j,0.0264,0.584,0.708,0.00364,5,-10.039,0.0593,137.657,0.564
7b4yGtR0rujvLi5EBfKKJ2,0.101,0.608,0.768,1.41e-06,1,-9.911,0.0364,132.699,0.748
15DPqi5bLvku3qp4Mru4ru,0.0732,0.523,0.732,0.000275,2,-6.73,0.0355,90.604,0.827
35k31HZI4z9PbBOioaI4dZ,0.0249,0.515,0.766,0.00103,7,-12.768,0.0343,146.911,0.774
2Z81PDDYNMTxZKiU2XIuFx,0.0841,0.588,0.641,0.000663,5,-12.205,0.0312,119.374,0.548
7wxRteSKMVVYD570x3D7bx,0.21,0.523,0.69,0.0,9,-13.527,0.0414,173.266,0.845
7qFg0joTjCiYOvzrt9nNtg,0.517,0.674,0.795,0.0,7,-7.461,0.0424,147.959,0.876
4v51rv7iRmKL2c0AgeAHDr,0.744,0.692,0.623,3.38e-06,7,-6.227,0.0298,129.966,0.832
6lnP51cMlqpZ8bwmyVlgvG,0.0913,0.694,0.787,0.0106,2,-9.569,0.0363,111.157,0.667
1qyYUtc1z4WdO0DTrA9Maz,0.0199,0.497,0.91,0.0,2,-4.314,0.0415,138.805,0.714
1sUTfgduT0WIQO8kXKXxLC,0.0598,0.553,0.611,2.33e-05,7,-9.967,0.0348,78.683,0.37
4MZEZz8MqVgvIMXU6AVP22,0.006,0.531,0.948,0.0117,9,-5.438,0.0568,136.891,0.498
3QcuZo6WLcFkqqLmDs0d95,0.266,0.48,0.626,5.7e-05,5,-8.406,0.0294,75.63,0.542
7Gr61S9VTm8fcYfAo4Fd9g,0.158,0.62,0.529,0.0,7,-7.976,0.0306,103.18,0.63
6oO4MqRSMxIDFqX1OQnVAz,0.339,0.541,0.855,1.8e-06,9,-7.058,0.0625,141.142,0.82
0tZ3mElWcr74OOhKEiNz1x,0.0124,0.412,0.919,0.0601,5,-7.291,0.184,166.367,0.572
1rEhIxiCM5RFmIz04gLAVf,0.00778,0.644,0.645,1.29e-06,9,-7.777,0.0363,113.607,0.894
1ynmMEK1fkyiZ6Z6F3ThEt,0.249,0.653,0.677,0.0,0,-12.244,0.0396,114.37,0.888
3p1JoOEhVkEnTaa4JzTMSk,0.236,0.679,0.802,2.33e-06,0,-7.739,0.0406,97.375,0.894
58E1XVmZTODC67YNjneuXM,0.558,0.542,0.45,6.43e-06,7,-9.931,0.0361,144.437,0.626
5qxFudz7A6PGptviHsz4Yd,0.92,0.325,0.308,0.00603,2,-11.503,0.0297,147.117,0.447
714hERk9U1W8FMYkoC83CO,0.522,0.791,0.734,0.00165,5,-5.464,0.0629,105.854,0.962
3mDOHVY9MWZOTODSNF5GBj,0.284,0.639,0.385,0.00193,2,-13.253,0.0759,131.714,0.209
1R9EHsvzpXwOvlGkgDmE55,0.354,0.57,0.534,0.00346,1,-9.785,0.028,107.119,0.961
2CFtB64mDu2XCFjvGJhc9k,0.616,0.77,0.591,0.00233,0,-12.522,0.037,123.754,0.794
5E3P9e1hvjyIOlFyqNB5eD,0.5,0.597,0.643,0.0,5,-6.303,0.134,167.963,0.823
2fY6tqgrlrg1ky9fgs0t5u,0.137,0.257,0.803,0.0156,7,-3.886,0.0411,150.818,0.294
6Qb7gtV6Q4MnUjSbkFcopl,0.166,0.815,0.372,0.000116,7,-12.814,0.0752,101.684,0.293
5mnvqisoDJilY0uCEdT8rG,0.806,0.507,0.198,0.0,2,-16.089,0.0324,141.261,0.601
30jsPpxLvSCYTTTtdjRzBp,0.148,0.617,0.461,0.0151,5,-14.485,0.0434,93.853,0.828
4tYjuquiKvx2Pq6usRTVWB,0.0853,0.34,0.598,0.118,0,-9.668,0.0741,215.918,0.697
4xYcvJQvUxImEVFSuKub1p,0.736,0.752,0.397,0.0,11,-10.012,0.0392,121.87,0.566
1WNBrOxKlmNOEDM9l7gqFb,0.785,0.705,0.59,0.00013,0,-5.85,0.0284,107.378,0.774
04MNKrAnzrHDUzuXAtNoLr,0.00968,0.262,0.793,0.08,11,-8.668,0.0646,152.447,0.247
0EHzXpyi1swR8sMpbVHcLJ,0.0793,0.336,0.787,0.0648,10,-8.803,0.0732,140.003,0.383
4ZoBC5MhSEzuknIgAkBaoT,0.108,0.741,0.647,0.00139,2,-12.878,0.0427,131.097,0.804
41fiMIewT8EGShjkGoOjUh,0.0771,0.712,0.967,0.0,7,-5.206,0.047,145.024,0.895
59xhCcRskqyMtKzdvLZDfV,0.127,0.69,0.837,7.2e-06,7,-8.312,0.0289,113.817,0.967
60m29Z8TtocKOqDlQEbwUS,0.105,0.611,0.912,0.0,0,-6.775,0.0398,101.307,0.77
1i6N76fftMZhijOzFQ5ZtL,0.0707,0.721,0.521,0.00552,2,-8.123,0.0612,123.118,0.942
2VNfJpwdEQBLyXajaa6LWT,0.00644,0.779,0.87,0.0107,5,-13.141,0.0574,102.689,0.555
4fQMGlCawbTkH9yPPZ49kP,0.767,0.816,0.514,0.949,10,-8.741,0.0339,136.837,0.912
0iINibMKtoS8duvexsqnm5,0.224,0.628,0.779,0.776,0,-11.841,0.0831,180.837,0.936
0W4Kpfp1w2xkY3PrV714B7,0.794,0.685,0.466,2.06e-06,0,-9.074,0.0304,79.936,0.353
4ujVRZd9HdjepbpWSddABF,0.0439,0.673,0.765,3.43e-05,5,-10.615,0.0256,98.241,0.779
4Xz9c4VECdI8Y2EhTSo9Vi,0.11,0.607,0.818,0.00681,2,-9.351,0.047,129.342,0.86
2Bi0JWdxDMaKPanNofJSdL,0.0342,0.388,0.674,0.305,7,-11.495,0.0721,144.338,0.758
5AoZknxgY6F25gAcVahO41,0.476,0.669,0.446,3.04e-06,2,-11.125,0.0312,81.558,0.587
6PgVDY8GTkxF3GmhVGPzoB,0.196,0.803,0.338,0.038,6,-14.029,0.0349,106.841,0.912
3AhXZa8sUQht0UEdBJgpGc,0.729,0.483,0.721,0.0,0,-6.836,0.032,95.261,0.562
6Vcwr9tb3ZLO63F8DL8cqu,0.414,0.421,0.661,1.16e-06,9,-13.126,0.0433,100.965,0.554
6os5B6xjuke9YfBKH3tu1e,0.475,0.49,0.808,0.0,10,-6.725,0.0409,73.434,0.604
3WEkBbIGPYrvwFnsj2KSBj,0.000292,0.71,0.314,0.785,11,-10.666,0.082,129.124,0.401
4a5pNRjwmzYQuEY1E7O6pj,0.425,0.532,0.663,1.07e-06,0,-5.886,0.0292,75.14,0.756
67oyFnjJnn78fZP9KjeZx0,0.607,0.42,0.668,0.016,1,-7.35,0.0517,125.391,0.338
0v0XYK0pLgsPiq5u4FKHaw,0.22,0.414,0.7,0.000721,5,-8.838,0.0301,76.79,0.37
2SmlWvdYG6FsagxN3FkHMI,0.46,0.551,0.445,0.0219,3,-13.885,0.187,74.705,0.613
79SKP05U8m18ERyXnXSElZ,0.00541,0.576,0.882,0.0292,9,-8.384,0.031,123.852,0.845
2WzjSLQwAyDwXqa5A2VCQ6,0.0167,0.66,0.882,0.028,2,-6.405,0.0333,131.353,0.914
6HZ67VImxqr8aMBEEhblzf,0.00967,0.542,0.578,5.97e-05,2,-8.755,0.0404,128.0,0.809
4D3Twi99sdqxesC68XAPf5,0.108,0.397,0.507,0.118,4,-11.766,0.0358,117.971,0.343
7uODrkf1XnlIGMyUSCLbLU,0.247,0.611,0.544,0.0572,0,-9.331,0.0332,124.894,0.773
1G4ldEIb2HXaLUsEu9lcHo,0.164,0.466,0.489,0.0605,7,-13.762,0.0282,89.198,0.529
6SJTh3QPPIxjzVSW2kFcG5,0.0605,0.598,0.976,1.4e-06,9,-3.625,0.0964,117.925,0.552
0tkfgenYMiMQPIma894lgc,0.0271,0.768,0.809,0.000633,9,-5.816,0.0289,133.838,0.737
3RNyGLgSvmVRZ7xKUp8Wgd,0.724,0.754,0.449,0.0,4,-14.013,0.0615,82.751,0.973
2dyCo0B5PvcbTcSpgZv51m,0.265,0.472,0.579,0.0732,4,-10.533,0.131,103.14,0.18
6e165g8fp2WDCBwF1zxLMh,0.073,0.496,0.576,0.000277,0,-12.26,0.0352,119.953,0.371
3Pzh926pXggbMe2ZpXyMV7,0.0438,0.634,0.849,0.0,0,-7.075,0.105,156.004,0.919
0JFEn4sPozptBShOuqMQVs,0.0395,0.312,0.939,8.23e-06,0,-9.074,0.0654,175.2,0.709
4delgtiKX7L3nsbC0exhCS,0.107,0.506,0.827,2.42e-06,4,-6.356,0.0366,101.869,0.571
3xcoygrYd1nvz7nMY7VzAg,0.183,0.816,0.748,0.14,5,-7.059,0.0606,105.886,0.738
408psI8mPtZt32P2Uw75zZ,0.0109,0.681,0.78,0.177,0,-8.513,0.0328,123.015,0.963
3LmpQiFNgFCnvAnhhvKUyI,0.0696,0.675,0.899,0.000139,10,-6.124,0.0418,103.683,0.91
7GVUmCP00eSsqc4tzj1sDD,0.172,0.731,0.804,0.00028,11,-7.621,0.0473,107.383,0.957
3tSi6iFO9yLGIYIqMEgjC9,0.487,0.659,0.577,0.00338,8,-8.114,0.0337,98.148,0.946
46MX86XQqYCZRvwPpeq4Gi,0.204,0.434,0.885,0.0,4,-7.367,0.0396,93.999,0.843
5e9TFTbltYBg2xThimr0rU,0.009,0.545,0.67,0.000822,9,-8.81,0.0496,151.553,0.481
0WVTQp3SOCuMr08jh1jweV,0.778,0.523,0.402,0.0,0,-8.233,0.0305,70.863,0.675
2BY7ALEWdloFHgQZG6VMLA,0.54,0.719,0.768,1.59e-05,1,-7.528,0.0766,125.315,0.772
3qrEG6rQ9Qm72MNWeUKKiU,0.353,0.65,0.759,0.0,1,-4.932,0.0355,121.454,0.943
2ccUQnjjNWT0rsNnsBpsCA,0.00717,0.524,0.955,8.77e-06,0,-7.081,0.0411,133.849,0.869
6Ac4NVYYl2U73QiTt11ZKd,0.261,0.547,0.82,0.0,8,-6.728,0.0805,118.208,0.933
1A6Kwtsg3JWKU2KWM2udpM,0.696,0.388,0.669,0.00281,4,-10.949,0.0666,133.507,0.23
4njseCGxWeZUksjhrqkleT,0.355,0.621,0.825,0.000932,7,-6.005,0.0324,129.168,0.886
6t6oULCRS6hnI7rm0h5gwl,0.0178,0.672,0.738,6.75e-05,0,-7.045,0.0506,107.938,0.392
4dwrL3Z5U2RZ6MZiKE2PgL,0.0182,0.648,0.751,0.000401,8,-8.582,0.0806,100.437,0.863
3zBhihYUHBmGd2bcQIobrF,0.684,0.769,0.367,1.62e-05,2,-11.226,0.0312,103.621,0.535
4G8gkOterJn0Ywt6uhqbhp,0.106,0.448,0.784,0.000108,9,-3.686,0.0627,136.245,0.236
2KHls7uaYRy37TSyOoNrqL,0.0676,0.547,0.852,0.0,7,-9.619,0.0403,143.745,0.732
6n5lHdpuBDdA7pYDpiKzEI,0.314,0.638,0.686,0.23,0,-9.876,0.0366,126.045,0.766
71GMl3Q7U4JnrTqI9kfcoN,0.0261,0.606,0.716,5.82e-06,2,-5.47,0.0285,112.299,0.868
3OZ40egQbNWeTe0BnR2QKa,0.0928,0.466,0.548,0.0,0,-8.321,0.0252,109.965,0.439
3zSgTnrspsz8tocLVsTXCI,0.462,0.204,0.37,0.0939,4,-9.293,0.0339,154.811,0.166
5KPwORtZpf2XB41P80nmN0,0.0809,0.359,0.648,1.32e-06,9,-4.964,0.0707,176.671,0.52
0HOrDVS349XFcpCYsO2hAP,0.000172,0.474,0.448,0.000159,11,-14.95,0.0424,118.33,0.786
5cHnoalJPx909Umw8EoroV,0.209,0.459,0.714,0.00557,2,-10.001,0.0414,135.783,0.334
5NLuC70kZQv8q34QyQa1DP,0.129,0.673,0.72,0.0133,8,-10.411,0.0376,133.62,0.6
56KqaFSGTb7ifpt16t5Y1N,0.287,0.796,0.872,0.0,9,-6.722,0.0573,129.894,0.866
6erBowZaW6Ur3vNOWhS2zM,0.112,0.892,0.578,0.000315,10,-5.025,0.15,108.703,0.621
7GonnnalI2s19OCQO1J7Tf,0.00111,0.474,0.977,0.00298,7,-3.839,0.176,89.494,0.236
5qxChyzKLEyoPJ5qGrdurN,0.135,0.756,0.415,0.0,8,-14.429,0.0555,96.99,0.68
0f37VQs969vZUL4gVfHRV9,0.00172,0.551,0.939,0.000239,11,-5.371,0.171,90.592,0.367
19LT4ZUEeoUdimKE04WJJg,0.085,0.608,0.897,0.0,1,-2.921,0.291,166.652,0.868
0PdM2a6oIjqepoEfcJo0RO,0.00211,0.267,0.953,0.0,1,-4.899,0.096,84.989,0.568
6hLqEJg2GnnDG4W0Y64hyD,0.456,0.463,0.484,0.0,10,-13.259,0.0395,77.521,0.513
40b31eggZB30hoqXhGm4qc,0.0832,0.479,0.601,0.00142,7,-8.806,0.0318,124.966,0.669
6Si2MnpY1J6ucO6TTzflIG,0.0393,0.58,0.732,0.00116,0,-8.585,0.0358,147.194,0.883
0UOxp1BpnD8uPQMKU4wKjz,0.104,0.74,0.638,0.00182,7,-10.966,0.058,94.417,0.647
4eZw1gC3TAus5bZCKi3l5j,0.119,0.837,0.496,0.357,7,-11.821,0.0402,125.017,0.964
4Vn7TykT27PIygBiZjTR2s,0.00574,0.579,0.508,0.000494,2,-9.484,0.027,147.125,0.609
5gOd6zDC8vhlYjqbQdJVWP,0.0929,0.497,0.349,0.028,7,-14.0,0.0297,113.762,0.421
3FCto7hnn1shUyZL42YgfO,0.6,0.334,0.472,3.77e-06,0,-8.792,0.0277,179.167,0.431
26VrotMHCu4m9I1rbHB1GN,0.453,0.678,0.787,0.00271,9,-9.045,0.0582,102.513,0.808
3LcYYV9ozePfgYYmXv0P3r,0.499,0.611,0.35,7.84e-06,5,-14.48,0.0356,76.064,0.36
5LV3AJZ7KOKCpoou8kny79,0.715,0.456,0.383,0.0,9,-9.516,0.0263,82.026,0.67
05RgAMGypEvqhNs5hPCbMS,0.00124,0.527,0.978,4.75e-05,8,-5.436,0.109,141.169,0.463
5xLyTbCFONUGUuG0LtUxjn,0.0296,0.6,0.931,7.1e-05,7,-4.647,0.0734,140.123,0.542
4vpeKl0vMGdAXpZiQB2Dtd,0.486,0.551,0.293,0.000273,2,-12.503,0.0272,106.798,0.322
28sa14rbWiHZPs9m1IeDI5,0.131,0.469,0.384,0.00759,0,-13.877,0.0255,82.078,0.7
4MLBqAEzNN89o2M9h92Z26,0.492,0.761,0.592,0.00626,2,-9.836,0.0586,123.095,0.332
02FJNRUlB28e1F0R9uP2s1,0.149,0.803,0.776,0.00471,10,-7.561,0.0333,113.193,0.969
2MdBcgXwYcuXN3ekvhehN0,0.424,0.543,0.429,0.0,7,-10.249,0.0397,78.943,0.638
2oMVSmJx1l2FVXjVbx5DTc,0.825,0.649,0.123,3.14e-06,7,-15.657,0.0396,93.82,0.358
0ZqSsO2xoVvcrhpiRuqCmt,0.00196,0.421,0.668,0.0172,2,-9.234,0.0364,115.124,0.635
0hKRSZhUGEhKU6aNSPBACZ,0.29,0.364,0.457,0.000106,4,-14.162,0.0675,163.219,0.175
3m7V717IKZqZLW5qUIOxdD,0.028,0.402,0.552,1.36e-05,10,-10.158,0.0258,145.164,0.668
0kEQwPz9SrMN8E5iL9cxQL,0.0904,0.678,0.556,0.0334,0,-7.423,0.0281,85.158,0.405
1LMVGL3030W3mGmRrd2hCm,0.00259,0.607,0.935,0.000221,6,-2.918,0.0506,95.97,0.51
5Jno63iv0mzu5OZ28asYbE,0.112,0.399,0.645,0.000551,1,-5.356,0.0271,82.795,0.384
2TVxnKdb3tqe1nhQWwwZCO,0.382,0.414,0.428,0.000243,0,-11.097,0.0278,145.075,0.282
6TNNMVpOgn8K5NoDC7alG6,0.428,0.603,0.494,0.000171,2,-10.27,0.0301,147.814,0.729
1UKobFsdqNXQb8OthimCKe,0.914,0.567,0.159,0.0,7,-13.648,0.0331,146.913,0.436
0c7h6Zc9XzMlQYArXtIIKt,0.0945,0.307,0.656,0.00521,7,-5.624,0.0331,93.398,0.433
5TnzOUFWoZHUEtOWlxrIlY,0.0506,0.528,0.769,0.029,8,-8.413,0.0469,144.84,0.48
66LhCsc06aTa2Ig7iYPDSP,0.379,0.631,0.597,0.00273,4,-7.382,0.026,107.26,0.665
5YzzWlWfAVNvtduNDHKhHc,0.0427,0.617,0.817,3.34e-06,11,-7.136,0.0354,159.907,0.803
0qifvLnj6ntjYe18lFY3WP,0.501,0.712,0.359,0.0,7,-12.464,0.0819,136.634,0.864
5Yf5I4M6nBO2WUtrG3XBUC,0.355,0.634,0.682,0.0209,9,-12.059,0.0688,126.538,0.731
5IDsSt8g3Q28BQJM40OSrz,0.309,0.648,0.68,4.95e-05,7,-11.29,0.0366,103.285,0.873
5NU6nNizcd38J1xJi1tGXE,0.156,0.581,0.806,4.53e-06,0,-8.158,0.0335,77.496,0.87
7kNNylJ1kswWbHeRM6UDuE,0.291,0.456,0.696,0.000207,5,-10.0,0.0653,142.156,0.508
3cq6mwsjgygbwRIi9wVPGv,0.699,0.444,0.757,0.0,11,-6.884,0.0541,154.26,0.554
0uPIwcT6OdJ5BAJdYkxVp9,0.723,0.676,0.292,0.00189,11,-14.448,0.34,74.798,0.649
2iRfjwzPsooCskZrrlsgcC,0.127,0.777,0.948,5.36e-06,7,-3.648,0.0479,142.359,0.973
7demHL0GXA6YmTNqw3Btz8,0.705,0.715,0.669,0.000732,7,-9.491,0.128,120.789,0.976
11YWR8tzDTR2P4KZ3lAySj,0.325,0.508,0.46,0.0,11,-7.662,0.0404,75.836,0.565
