,acousticness,danceability,energy,instrumentalness,key,loudness,speechiness,tempo,valence
0m9Zi6OoNejYRexLBTf3Le,0.995,0.416,0.012,0.901,6,-29.169,0.0692,125.878,0.0857
6cYiVbPLYKEikRkjPmqW44,0.994,0.58,0.00172,0.92,2,-32.045,0.102,64.489,0.318
5xXjqFnvQbxZglR1sGm0Yc,0.992,0.36,0.0177,0.895,1,-23.79,0.0432,70.353,0.0384
5MLCXILX4SZU2ogyVoim0T,0.994,0.335,0.00805,0.932,5,-33.378,0.0497,67.476,0.0742
2MiOWfVA9Uh3I6s7esR333,0.996,0.397,0.0158,0.945,1,-26.831,0.0472,68.004,0.0434
1lOVilzLQuYY2fnFrQ76DK,0.991,0.314,0.0157,0.916,1,-36.252,0.0356,95.89,0.0939
6JWM64yo7VUwBWFqq9VA56,0.995,0.433,0.0127,0.903,5,-26.732,0.0538,117.132,0.0562
1Vx02ogfiHmJSSPwG4oN6p,0.986,0.28,0.0278,0.939,1,-32.301,0.0372,91.264,0.083
5jb8MoXZfOMdE3NDMaGErt,0.995,0.403,0.00713,0.921,1,-32.005,0.0457,66.657,0.0388
2FRnxuLDZ4vSdvER2Xzrv2,0.99,0.402,0.0208,0.919,3,-27.294,0.0449,94.457,0.0862
730GWX13IpfGVL2nHXACdt,0.995,0.373,0.00643,0.931,11,-29.431,0.0382,101.406,0.098
5bg8l1G7AYHajF1l7cZA9G,0.993,0.333,0.032,0.891,1,-23.959,0.0546,68.002,0.0754
3iwsaJPcbSd5nNdjUsdBhn,0.994,0.54,0.00732,0.885,7,-26.783,0.123,71.138,0.165
1YQKgfbWXugGiZObsPPmwY,0.995,0.331,0.0081,0.913,6,-31.266,0.0508,69.012,0.255
2qspLJIbR4qj4X17dZAB1u,0.95,0.325,0.0716,0.844,0,-26.806,0.0516,121.363,0.148
6tfb2ZH1L2snTmLQeqtMhZ,0.99,0.262,0.0109,0.925,10,-28.419,0.047,64.336,0.0395
3xPHiGO18vXlxEPNeKDb0D,0.995,0.349,0.0396,0.902,11,-21.54,0.0399,68.536,0.0432
365YAVsH5iV4wJTAd719e2,0.995,0.233,0.0194,0.877,9,-31.022,0.0362,77.62,0.0585
1fIg2xMn1xYlmiRKGULcEy,0.995,0.497,0.0265,0.943,4,-27.446,0.0575,71.193,0.209
7JeFnpR5Qqr60jYUSo87cR,0.994,0.324,0.0307,0.85,1,-25.574,0.0387,89.288,0.0318
02wVQgZ1PYn0cYm4frKyV1,0.994,0.282,0.126,0.92,5,-20.115,0.0363,62.81,0.0497
1Irla2WKc4YQgbUE0NCroZ,0.974,0.339,0.271,0.892,0,-15.95,0.0314,87.318,0.23
5lut8G3qyWWhChsDK6O9i1,0.996,0.363,0.0012,0.916,9,-35.931,0.0582,75.58,0.436
6d6dE5XZ2VJQ5EY5OSzc9o,0.993,0.366,0.00363,0.922,1,-36.759,0.035,69.378,0.0852
3nuA0sxtRAgaGMjYp9S6li,0.982,0.288,0.0327,0.926,4,-30.072,0.0389,74.485,0.112
4jep6dMPP0z7HrN375InoL,0.995,0.593,0.00543,0.952,7,-35.422,0.0699,76.488,0.314
2fz852X4yLtquJkXx70wUS,0.994,0.541,0.0706,0.95,7,-25.235,0.0445,67.816,0.221
0Jp7n6FKqGVxtXPMVYtMQr,0.985,0.203,0.00399,0.922,1,-35.638,0.0405,74.253,0.0779
4HEoHSEH8cEYGJBzOgXqX3,0.994,0.336,0.0255,0.891,1,-28.163,0.0525,63.588,0.0677
5eRfljNo9nICHm8i77T1rA,0.994,0.417,0.0174,0.873,4,-27.388,0.0349,66.278,0.0552
7zWq6EgtkHLzufeMBUrFX8,0.992,0.272,0.0523,0.926,6,-26.2,0.0436,73.009,0.104
3OBAwHBWCnCzZSBJ6NyKi3,0.985,0.185,0.00969,0.947,7,-36.306,0.042,70.524,0.0719
1FHpgVtsaDeASGQyehjlzS,0.992,0.389,0.0142,0.926,9,-32.378,0.0341,85.227,0.11
0eiT0cfG4TT3u6Zw68A1Kw,0.983,0.29,0.0077,0.921,11,-38.933,0.0434,135.607,0.0386
7sr5w1aRvRl718Ty1smY5p,0.991,0.375,0.00749,0.932,1,-25.457,0.0448,135.244,0.0728
7CnQaFpyuPBjOnebvulior,0.986,0.374,0.132,0.921,10,-20.521,0.0402,130.504,0.104
1Qrrr1RDJVt4VWmyiK018Q,0.993,0.304,0.0146,0.936,1,-27.762,0.0485,62.652,0.0389
4r70etmzxL8oJ97baLcyAL,0.996,0.332,0.00543,0.93,10,-39.082,0.0653,69.829,0.438
4AlMfn0TWQoHYpiebtH0Ri,0.965,0.397,0.104,0.908,7,-22.898,0.0416,73.078,0.124
0XczSrgLpOMBS2IoFxSQCi,0.995,0.333,0.0202,0.95,6,-31.672,0.0521,71.773,0.106
6HJ05x01yMWnlLVDmg1tsp,0.991,0.405,0.00187,0.913,0,-21.84,0.0756,66.198,0.0488
5HB4WvWNSafQ5ZfgZgIOHR,0.995,0.371,0.02,0.905,11,-29.519,0.105,78.005,0.176
0uxPVGVGstzAgEioD17Ut9,0.995,0.325,0.00977,0.932,1,-28.931,0.0378,90.542,0.105
7yMSBYlmVEZYZS6V1SLrth,0.989,0.422,0.0163,0.918,3,-26.561,0.0399,64.079,0.108
1i8rwqiYkeZieUsWHckdGz,0.994,0.475,0.0885,0.917,7,-29.411,0.0558,99.03,0.135
6FvFVWEE22y6EyhQG6Ecs3,0.995,0.35,0.02,0.883,1,-26.772,0.0492,62.835,0.0704
6N7JzrteJv8lsr1GWYyu0b,0.993,0.343,0.0252,0.932,1,-27.013,0.0488,67.207,0.0395
6wXbdX2b6Q87kJ8e1G3SmT,0.994,0.299,0.00328,0.955,4,-40.155,0.06,75.413,0.0966
72avKXjk0UTESGbVsxmjwG,0.992,0.28,0.0058,0.795,11,-36.734,0.0493,75.931,0.0395
2QuNnPRkA5DdPEFZ9ORcU6,0.995,0.335,0.0196,0.904,1,-24.876,0.0493,64.254,0.0392
7gMabRNe5h3fw4n6jzDxm9,0.992,0.426,0.00378,0.919,4,-29.114,0.0641,88.918,0.127
6JlK4T57sOrLGgur7sfVIu,0.984,0.332,0.0856,0.911,9,-24.139,0.0417,163.375,0.0855
4UpSi6Fg7kIJgO73kcTbBB,0.972,0.435,0.191,0.317,9,-14.09,0.049,129.798,0.122
3leTyhTguxLryLUoRaxQ19,0.971,0.387,0.107,0.415,9,-20.816,0.045,92.584,0.253
7JA2TSkGHpBpEIUaf7liXl,0.987,0.463,0.25,0.922,6,-20.663,0.0277,91.129,0.313
5F0sYwEmc7ubQv3nMH1cRo,0.957,0.341,0.233,0.939,9,-22.284,0.041,120.561,0.0993
1zjQtvIDYcA9920amNO5G2,0.969,0.277,0.0344,0.396,9,-28.581,0.0482,99.246,0.117
38EmZT3oWA6lJE0o4ajfG8,0.994,0.331,0.169,0.886,9,-19.859,0.0325,97.836,0.258
3EtvyavY9RgaP4bqf8mGmA,0.962,0.404,0.17,0.834,3,-19.36,0.0411,120.146,0.0457
65dp53WCgza640jJXpRhQj,0.989,0.309,0.216,0.911,10,-19.649,0.0331,125.995,0.32
1BDeuArYqzr3IKNpAVkNUh,0.972,0.199,0.165,0.858,0,-20.461,0.0307,154.466,0.159
2kjnMJpXXzYXRaH6ZiKN08,0.879,0.498,0.291,0.933,8,-15.344,0.0501,140.989,0.28
0m2U2vHL29zBXaEp561Mwb,0.832,0.474,0.244,0.957,7,-14.723,0.0672,90.571,0.296
5BtI3PP0tIPsenWKhnh0ou,0.986,0.378,0.202,0.942,4,-19.839,0.0477,64.546,0.144
6HWXnljeF2mJczSVIBIU7B,0.988,0.376,0.105,0.91,2,-23.597,0.0541,109.061,0.0691
7uskngecV20KRa6aLNkLbw,0.989,0.395,0.0856,0.93,0,-24.073,0.0577,84.5,0.0561
5km4OZRTet8HNLfkfFI9Y0,0.977,0.308,0.184,0.88,1,-21.221,0.0462,129.631,0.0625
0Hw8vSjbEgcIaHnnq0ui3F,0.954,0.296,0.147,0.93,5,-23.012,0.0515,120.237,0.106
49vd6uu9Ng8Gyrm0UgeRxd,0.985,0.264,0.253,0.944,4,-21.191,0.0484,135.702,0.101
43fSXhtgLjbiBvcsIr8TFG,0.982,0.325,0.192,0.924,9,-20.467,0.0547,138.137,0.138
669DDzX7puCdTgrKR5oXBQ,0.992,0.514,0.0095,0.947,2,-26.0,0.0964,128.106,0.299
6eXm7g6arkVhGh8WUAPzHe,0.99,0.362,0.0992,0.89,7,-21.453,0.0501,130.299,0.0684
52jlsmfQNkgRtDsOw9JJy2,0.985,0.385,0.219,0.688,9,-21.856,0.0459,107.116,0.255
786Xuymv4FUyc2mvn8y7vA,0.935,0.143,0.154,0.919,1,-23.492,0.0614,215.906,0.052
6i1mGQNg9ryuSVYmPlhNlZ,0.993,0.48,0.0178,0.947,6,-24.874,0.0627,81.635,0.326
0sCXdz6TX0hIRaEhh8cJtL,0.989,0.305,0.0749,0.904,7,-22.192,0.0441,64.024,0.0572
5c8tKLifEJP3RnrZr3QzNi,0.979,0.228,0.0118,0.94,6,-28.357,0.036,82.458,0.0622
32U1qLn0qf01IhPKJ6hg77,0.993,0.554,0.0624,0.929,0,-24.279,0.0813,75.98,0.134
4femsEly2KDon1wgtsPSfK,0.993,0.32,0.0132,0.859,5,-31.999,0.039,72.656,0.119
0bcGY7mfG10QfeaDbz97hC,0.992,0.272,0.00397,0.9,1,-31.601,0.0475,72.059,0.19
3GS1BOXjSqo6NNZYVRKwMn,0.993,0.195,0.0122,0.933,4,-27.461,0.0365,70.134,0.0629
4pTB18dbtjTTCLkybdylX6,0.992,0.325,0.0108,0.897,10,-29.025,0.0381,72.487,0.0408
2FP7JttwbYPXcXxIihEvop,0.989,0.422,0.0163,0.918,3,-26.561,0.0399,64.079,0.108
7GdYi1J7Wtmdgz0LR7uAif,0.992,0.242,0.0274,0.898,6,-29.17,0.04,80.744,0.0761
4XsFjtQzutHM2e9EKs0NLN,0.993,0.267,0.00691,0.898,5,-26.649,0.0381,142.261,0.0585
4YBw6EAdwlm69OY2F08dEM,0.993,0.281,0.0202,0.91,6,-26.099,0.0395,77.814,0.0655
1mSMnDSejdY7CRLP6raxOM,0.995,0.365,0.00346,0.912,2,-32.235,0.0588,67.454,0.0853
5L2IeMfRRgKLXWaa16M89e,0.994,0.413,0.0149,0.866,1,-23.076,0.0389,62.251,0.0409
6yJWLGvhydE9b9Lpk68HYN,0.992,0.345,0.0236,0.902,1,-27.979,0.0505,135.7,0.0557
7tPjtaKi4ebhCFEZUQCmry,0.995,0.348,0.00967,0.92,11,-29.839,0.0459,75.605,0.111
7i7G6ThwPOazt7OST6gZHQ,0.996,0.335,0.0318,0.888,8,-25.16,0.0394,70.82,0.119
4rZn7sL9qpFxU7TcaKl7N5,0.996,0.369,0.00928,0.91,3,-29.583,0.0621,73.294,0.128
4ZlGAhXUmIBxe2AxIpnNeo,0.996,0.385,0.0166,0.873,7,-30.699,0.0431,129.379,0.047
1J5deoEVwKY851eVD8bNOb,0.991,0.326,0.0681,0.841,7,-22.752,0.0387,59.259,0.0375
6yAOLVyBn87IwqDhXDM4dT,0.994,0.292,0.00858,0.932,1,-28.124,0.0406,75.457,0.0932
1q6of8MARmRLg8xIjexscd,0.995,0.279,0.00823,0.934,5,-26.352,0.0486,74.411,0.0961
7kyqpq0DbK12vD3Vf8tTPg,0.995,0.276,0.0154,0.877,3,-28.38,0.0456,71.041,0.0687
7gFuzKSLdRQU8olOJXsT4n,0.994,0.251,0.00784,0.95,11,-31.625,0.0491,76.265,0.0604
5yMXt3hoiED52h95WXmW13,0.995,0.346,0.0132,0.874,1,-28.51,0.0412,66.52,0.0817
2hFlPUGcDx81CyvoXp8Hgh,0.995,0.314,0.0263,0.869,0,-28.425,0.0387,60.106,0.135
3VD55OjUjb1RjPqBQopRV2,0.994,0.301,0.00124,0.918,4,-32.984,0.0822,83.486,0.111
5fg7lBz9cTPag2lZyvKCSR,0.992,0.15,0.0175,0.887,7,-35.213,0.0315,71.153,0.44
7dVSJcKJHYfRG7OURogSCo,0.995,0.441,0.00518,0.911,0,-30.6,0.0744,114.757,0.0365
1Gpsjsqo3Cq2F1OZPvbtOo,0.995,0.307,0.0965,0.876,2,-27.991,0.0466,64.566,0.325
1zmdG1GzXlmQukSBEV5LLI,0.995,0.387,0.00217,0.917,4,-35.211,0.0592,85.724,0.039
3ydCa0nsjNUrpuvoAYbHMn,0.994,0.533,0.00167,0.898,9,-37.331,0.071,74.122,0.0
3OYOOJOQnGTZY5cvpWV9s0,0.995,0.24,0.115,0.917,1,-23.791,0.0393,76.973,0.0705
6BrnerJc68wNojAMS5BFkw,0.991,0.335,0.0543,0.841,4,-23.695,0.0381,138.098,0.0385
6buEiqf1FxjdvVn1rb1CsK,0.994,0.248,0.00206,0.914,6,-33.756,0.0502,78.094,0.194
57uz4HFy8x5RlMejWvRSEO,0.992,0.411,0.00261,0.858,1,-28.569,0.0506,117.122,0.0984
2KQEf9ZtyWqJ146x79b4fx,0.995,0.354,0.00677,0.901,8,-27.428,0.0377,69.526,0.0397
26GSIVl3WPCZVl8ESFr9cS,0.99,0.386,0.0423,0.955,3,-31.511,0.0439,100.83,0.183
2hou2Zp13wFwrRO2kKZR5j,0.989,0.563,0.000727,0.956,8,-22.512,0.599,129.074,0.341
687p50vP9rflKHBREtKQOf,0.994,0.281,0.00558,0.908,10,-27.497,0.0614,79.226,0.0399
5wFfyBNUD4LfkoHFwIKuJG,0.981,0.301,0.0303,0.534,5,-38.487,0.0442,70.212,0.0932
5j1Lh0NuXUpSX6dAfEW1Y5,0.978,0.268,0.227,0.927,9,-18.408,0.036,62.673,0.045
5ecYIBzLGMydPa5IFWq4AT,0.986,0.33,0.202,0.912,6,-21.425,0.0374,115.703,0.0366
3dLsoFnQYJckHAkDMuVWf4,0.996,0.444,0.00445,0.933,5,-34.093,0.0709,66.702,0.343
1KbYPGjp2czFdU4Up4yfUI,0.995,0.694,0.163,0.898,5,-19.096,0.0525,174.013,0.499
0HtbwUrJdVgt2RUEW14XCN,0.835,0.11,0.394,0.0779,3,-6.193,0.037,183.504,0.141
4dJvi7zRoXFW9FuyzOLlOQ,0.985,0.257,0.136,0.848,0,-13.791,0.0402,180.041,0.12
3MRQn2RYo2VLYMoStnLRxu,0.994,0.491,0.0176,0.927,4,-26.911,0.0644,125.793,0.0901
2KolecLLhJcbqCKSK8ye5q,0.952,0.447,0.164,0.861,3,-17.715,0.0931,129.678,0.11
1FvU4t4Afxq8dgKCmPIzz7,0.995,0.553,0.0333,0.927,4,-24.599,0.0824,108.471,0.142
0taXmFoNy2XufZwPYIPLBg,0.982,0.516,0.0105,0.906,0,-23.294,0.0981,91.072,0.163
2qnxeS8F5pPazGjwhrvMmo,0.993,0.687,0.132,0.781,0,-22.5,0.0757,123.36,0.509
0upPEiGV6RrFbKxmo1PIGx,0.993,0.306,0.0472,0.914,0,-25.669,0.0549,135.743,0.106
4kVu4DmEtBFpTXYc3M5rD8,0.985,0.681,0.121,0.83,5,-20.216,0.069,123.923,0.485
20wjXkSIcp4btj224nZsYz,0.988,0.65,0.152,0.875,0,-17.149,0.0587,123.766,0.271
0rkajHs0Kcw73nFDlKmuBk,0.995,0.479,0.0312,0.912,5,-26.821,0.0658,72.657,0.288
4820SC1xnUaabzzYQTDkP2,0.996,0.372,0.00798,0.925,0,-28.345,0.0447,95.141,0.0784
1AUiVg8Q8VSgWeA1c14ZWl,0.995,0.337,0.0295,0.934,2,-26.308,0.0503,69.188,0.0387
0m9m4AntGBQVd0B105Ua76,0.995,0.35,0.0316,0.887,9,-27.813,0.042,111.123,0.0553
1nquIEttAy0kGsRk641sjA,0.994,0.203,0.0257,0.895,9,-30.497,0.0484,80.258,0.0393
2izsTAPGtGeVFgRx4fmgbD,0.984,0.416,0.031,0.944,7,-25.837,0.0365,69.781,0.224
4fhdlAEctDsMcrRXDinULH,0.996,0.508,0.0497,0.92,7,-31.147,0.074,106.305,0.139
08hlaHY7ssHzr2MvBKyKvt,0.991,0.349,0.0154,0.875,0,-26.107,0.0632,73.862,0.102
2Av8EZ9hlO6bpOKvdojRMr,0.971,0.139,0.148,0.955,7,-20.033,0.034,73.538,0.117
0x3sZvyiif9ov03rjqYvs8,0.993,0.311,0.0766,0.908,0,-21.579,0.0479,77.657,0.135
6ojA02UzpFw3aBnXcH1Hgb,0.994,0.423,0.156,0.918,9,-17.821,0.0398,120.392,0.43
4ldiX7fiYUz5QKrT5hMu90,0.989,0.308,0.142,0.894,10,-20.517,0.041,76.779,0.1
3bebksbZZLlmAWyzexZrUD,0.993,0.375,0.0221,0.864,10,-27.445,0.0469,74.383,0.191
39wP6hkTSWV6CURM92iUxr,0.989,0.254,0.0312,0.914,7,-30.413,0.0404,77.029,0.0512
6fXJ5r3j0XOQ7na4Cw9oie,0.994,0.315,0.0096,0.959,9,-31.019,0.0422,67.362,0.104
178h5okRY89kNN5TFMgj3z,0.987,0.139,0.00539,0.835,11,-34.855,0.0401,77.124,0.0441
3DNRdudZ2SstnDCVKFdXxG,0.995,0.184,0.00527,0.887,1,-37.264,0.0432,170.612,0.151
6qUjY7JsuQYxn99qfOAQyB,0.992,0.309,0.0472,0.866,3,-25.497,0.041,72.915,0.0693
6A6vSsLkXoTJZ8cA4vtznl,0.988,0.404,0.125,0.937,2,-17.933,0.0434,106.399,0.227
62l24hMHR2YQpOJ9yn1iaT,0.993,0.336,0.0109,0.902,1,-24.894,0.0349,69.678,0.0809
5dw53K3HMvc66RDLaCDfmq,0.995,0.478,0.0304,0.922,5,-26.842,0.0647,72.487,0.308
6cDytuMZ5Z4iMEhK65HiHL,0.994,0.351,0.00622,0.943,0,-33.286,0.0388,66.921,0.0794
286Tr5usarC2JQe0PKD8e4,0.995,0.281,0.0364,0.939,9,-25.501,0.066,68.143,0.0346
1LDayluBD9PzsEaQYf9vjr,0.991,0.334,0.00732,0.952,4,-30.908,0.0355,60.171,0.0964
0VlXvoSejhiucuWkk3Feq0,0.994,0.228,0.00775,0.865,1,-29.258,0.0376,69.643,0.0865
5AtEFRTIpDlYl69a1L521J,0.986,0.24,0.0158,0.9,5,-30.407,0.0469,72.232,0.0617
0jzOtv3Cice6FdoLM6gAYb,0.99,0.475,0.0875,0.941,8,-20.91,0.0294,98.701,0.0563
6JyOOUsZ5wlpe8HPSM8Qdu,0.995,0.269,0.00888,0.919,8,-30.658,0.0452,66.892,0.0945
06sDDrEwEG9ewXmV5fkETR,0.988,0.282,0.0176,0.934,7,-31.88,0.0402,144.444,0.0756
4ZsVIpl3UNCFdLDsAA6nTf,0.994,0.443,0.168,0.909,4,-25.773,0.0435,125.382,0.586
4bN6MHbUqqFS7tG5clItYc,0.995,0.279,0.00635,0.886,5,-36.871,0.0468,122.815,0.13
3dObajAARX9gtSsSxcd9Tc,0.986,0.249,0.00687,0.913,11,-34.225,0.0432,97.48,0.0421
7faWy3kAy0GkTqAzkUBhCf,0.985,0.155,0.00395,0.875,0,-39.307,0.0413,176.976,0.0478
3H9ntAhRoHOZNJrTFpNxCL,0.994,0.301,0.00189,0.952,1,-37.636,0.0578,67.39,0.0715
01Rr7LWoI4USJH2BR9ubKT,0.982,0.226,0.0271,0.947,6,-24.976,0.0374,81.093,0.0379
6qCOIurvm6ZXsfHdXz9zdN,0.993,0.249,0.0303,0.895,9,-28.015,0.0461,70.001,0.197
7qI2VQFXvV93ObzEnSnB0U,0.982,0.283,0.0265,0.871,4,-26.705,0.0381,144.662,0.0667
0dC9qLvYBnZACQjoshSuUl,0.995,0.554,0.0199,0.938,4,-24.725,0.0741,97.83,0.115
2LnaUQ1geZXlNYJj7r0nvf,0.993,0.419,0.052,0.817,4,-21.856,0.0538,130.172,0.0373
0Bk7BJYyXTiSwZeD0DBqYZ,0.993,0.434,0.0279,0.935,2,-26.899,0.0532,131.933,0.121
3UbM8vndndd1rD8Hu23EVJ,0.99,0.253,0.0109,0.901,1,-28.448,0.0525,201.823,0.0399
02lEP9nyM5XXGYuUNtgvYX,0.992,0.191,0.0417,0.907,6,-25.426,0.0385,176.932,0.069
1xyz4fnLSNTdCimvHuoPef,0.992,0.303,0.00704,0.911,1,-29.498,0.052,73.201,0.0399
4x8TzDXHBSYRRoU14DbUZE,0.992,0.258,0.0276,0.929,6,-25.461,0.0352,89.837,0.055
2Ye8c9SfNOUmwzXtDY0x8I,0.994,0.35,0.0128,0.901,7,-29.854,0.046,75.284,0.0541
44Ctk50SHdJR8xhhTBJ4A8,0.993,0.403,0.0299,0.951,7,-30.155,0.0379,103.103,0.178
4sQCEF9rwwuVqMXXYVWCK2,0.993,0.415,0.0446,0.934,11,-25.54,0.0485,66.49,0.183
0ZxAdzTC0cKiKmPPoUVWKO,0.969,0.101,0.246,0.918,4,-14.764,0.0407,87.769,0.0396
5A9jxncVxlsfeIA7KHpQ18,0.822,0.15,0.295,0.932,9,-13.243,0.0392,89.787,0.0366
3etv29zh3Dms7olyertw12,0.937,0.206,0.00733,0.0283,3,-32.828,0.0578,78.608,0.211
5wQCYLSMwbQAyyTz7QEhgH,0.994,0.275,0.0147,0.911,2,-27.933,0.0364,78.197,0.0691
6UbUKHbMR33T0pxnEsohlO,0.98,0.412,0.0507,0.899,3,-26.14,0.0624,61.778,0.281
7nHvS6UUhz2gJhj8TIROLX,0.912,0.0876,0.0865,0.896,10,-20.431,0.0457,86.437,0.0298
6swFkhDEadgTpLKTIE9ksV,0.22,0.152,0.0955,0.916,0,-19.504,0.0429,136.087,0.0366
59cPOVxrn3Yjwydl1pullI,0.989,0.205,0.00832,0.598,3,-33.503,0.0506,77.781,0.215
3A7OayWPaFMqBYMwgCGy2Q,0.994,0.405,0.00358,0.84,1,-32.711,0.0508,71.337,0.251
08h8ICqh9extUqzotddLRQ,0.972,0.193,0.0329,0.929,7,-28.228,0.046,82.165,0.0366
7wEql4SrP9nL5U4zxmcrVM,0.995,0.494,0.016,0.922,10,-32.307,0.0426,98.224,0.118
1N7xkDWBem0nhfACGbamyv,0.961,0.155,0.0369,0.75,7,-27.885,0.0417,143.98,0.0847
3WA6G5I5pfVR2NG7xvngZu,0.989,0.388,0.00484,0.881,9,-32.45,0.0416,132.89,0.0689
5P5LGCJrCByuqgj9djXqa4,0.995,0.376,0.0192,0.874,4,-35.626,0.0394,111.591,0.197
4GjfVYoUJ0OCmDiL869kUJ,0.996,0.418,0.00869,0.962,7,-37.257,0.0455,87.273,0.42
36XWhADD7DpCYfe2EYwgWF,0.994,0.331,0.0118,0.905,7,-29.056,0.037,65.591,0.0577
6tWg05l8fgCms52XX9qI2C,0.99,0.0882,0.00626,0.92,10,-35.154,0.041,83.771,0.123
4tfa5xQ53yjHP84RZvdF6d,0.698,0.175,0.00172,0.835,9,-47.404,0.0516,76.36,0.0347
3HlbK2hnHlnEZCqhiN4lva,0.995,0.204,0.00878,0.285,8,-34.576,0.043,91.499,0.266
41g83Usxjh9TRoxNGGqTTU,0.989,0.279,0.00461,0.982,2,-36.886,0.0439,69.813,0.039
1Zv6RyHM08gyC4qvOlCZUL,0.994,0.299,0.0319,0.928,2,-30.624,0.0603,105.922,0.0975
1qiUCuQEJRItF9thy3kLGZ,0.995,0.159,0.0896,0.92,4,-21.128,0.0446,88.905,0.0538
2sUrCvxEFCDAoetzbzhly9,0.99,0.194,0.0215,0.793,3,-24.911,0.039,54.157,0.0603
0bKlfo4nx4qiGgmNGcZKrO,0.992,0.42,0.0112,0.898,4,-29.974,0.0591,64.514,0.0919
6Uk28Hs2MulezLxMrd1rBD,0.873,0.205,0.0686,0.402,4,-23.415,0.0462,90.779,0.0359
57LKrlkcjnnu7xr8BtYbcX,0.99,0.305,0.00398,0.87,9,-40.139,0.0403,66.829,0.106
1i0kVWXp6XBzPfz8t2JOdj,0.993,0.128,0.0199,0.843,2,-27.39,0.042,90.798,0.034
7eq81ADQrugi0YHqmA1Oy1,0.993,0.3,0.0179,0.876,1,-28.318,0.0602,79.853,0.0398
7icOnJGEV00WHfdqKMOVy9,0.995,0.304,0.00658,0.88,6,-32.944,0.0391,76.224,0.143
5jZljBASJi9HJ4eD5ubG9s,0.992,0.312,0.00258,0.862,8,-34.267,0.0406,80.282,0.0942
4ksxLnn1ymLGRKnwhba45Y,0.996,0.5,0.0104,0.949,2,-26.764,0.0622,114.76,0.133
3FstZWj7DvbyvBMeY7bxRF,0.932,0.323,0.133,0.921,6,-25.742,0.0339,100.387,0.0356
2pVWKwIS5Mx2WHWdds3xiT,0.936,0.114,0.0945,0.104,7,-22.925,0.0429,83.907,0.066
15DObw6sbBBVP9WX8AOiP1,0.986,0.227,0.0552,0.955,5,-24.94,0.0412,84.71,0.142
5Q6Yl87BTK0wbGY7XGFZhx,0.991,0.351,0.00593,0.941,4,-36.521,0.0393,64.894,0.125
49MavK27feK51gBC228AWh,0.993,0.319,0.0234,0.926,9,-32.479,0.0462,80.388,0.162
4hkSfXhehClAbiXc5RxO4H,0.992,0.347,0.0324,0.889,9,-28.272,0.0356,67.654,0.138
1QhVQUvuTGeeEUXfMLnuYp,0.989,0.206,0.0163,0.841,9,-28.384,0.0403,76.373,0.127
3C4JNyv2NAT72xm0cDKl0v,0.893,0.323,0.0114,0.652,4,-38.855,0.0343,112.378,0.134
2Jy2onaxnLDN0KosiLJGNf,0.982,0.102,0.0031,0.248,1,-37.411,0.0511,67.85,0.0381
2V879AelouPpMtidzTvszQ,0.993,0.38,0.0163,0.87,6,-31.416,0.0457,110.372,0.129
4kDMLUFjXtd8jXM8ywV0oj,0.91,0.195,0.151,0.714,4,-17.172,0.0497,66.343,0.0378
425gnNtrm8FWN5LMvHoDt9,0.975,0.334,0.0887,0.916,5,-22.322,0.0438,111.423,0.319
7IQzFojvwe69XAMLLpepwE,0.995,0.349,0.00884,0.931,3,-33.344,0.0375,72.818,0.12
0qvsq1O2tZeDG1LPvibvjK,0.996,0.303,0.0059,0.943,8,-36.857,0.0381,67.349,0.0957
39okrC6z5WTGT9xAtocmFl,0.969,0.165,0.012,0.977,9,-31.952,0.0423,74.033,0.0396
0PurnhUV92CcFijPMQoH2g,0.996,0.323,0.00363,0.93,4,-39.846,0.0465,68.968,0.078
3RsnCEKIWjFWLqlylRGEou,0.993,0.431,0.00251,0.918,4,-35.23,0.0706,133.934,0.317
6pCc5a0y7MUhfdMWTdiPhN,0.926,0.0665,0.0495,0.762,3,-28.199,0.0455,66.142,0.0365
0YJ5ub3BoBpd2SPHxGzCOl,0.995,0.289,0.0119,0.91,9,-28.949,0.0391,70.212,0.0641
1ytjPppglfEz0RWLTwvjpW,0.995,0.469,0.0121,0.899,0,-33.754,0.0647,133.474,0.652
4jeCikgvbp5UQNbcB4gP7u,0.995,0.5,0.00601,0.92,2,-30.511,0.0664,68.511,0.308
4QIl7BSRklFsRQrX1wBN4N,0.995,0.262,0.0078,0.909,6,-31.637,0.039,77.843,0.16
4c0KWt0jC0N716ipPyImHg,0.994,0.372,0.0241,0.927,2,-27.649,0.0539,65.389,0.0523
3wfhPvoLKnAkwyJhSDBrZX,0.994,0.301,0.0121,0.928,4,-28.903,0.0389,72.274,0.11
3vEZgjmXPfEWzr3RMkuXc9,0.851,0.206,0.0323,0.609,2,-25.753,0.0414,66.119,0.0386
14H9nazEakQG9Ltt1fGKaf,0.995,0.341,0.00957,0.846,5,-34.563,0.0469,70.231,0.223
4pbYvBEk96Z4TcBrnCdPOd,0.986,0.123,0.0611,0.671,0,-21.134,0.0523,174.06,0.0394
2CW400VV1JC9W3bOx8QYNp,0.911,0.0657,0.00386,0.00926,8,-37.611,0.0467,74.825,0.0314
0SvPblJKDXqxPDQBs8nelU,0.98,0.122,0.019,0.966,4,-31.474,0.0358,78.876,0.0373
7FD1UZCC6dH95dVT44CzYH,0.978,0.238,0.0172,0.384,5,-32.162,0.0347,107.553,0.0813
